Id,SeriousDlqin2yrs,probability
60486,0,0.99368
60487,0,0.84885
60488,0,0.97837
60489,0,0.97121
60490,0,0.85282
60491,0,0.99256
60492,0,0.99088
60493,0,0.97897
60494,0,0.94866
60495,0,0.94993
60496,0,0.96832
60497,0,0.97128
60498,0,0.93384
60499,0,0.9903
60500,0,0.96341
60501,0,0.92856
60502,0,0.98333
60503,0,0.99111
60504,0,0.96834
60505,0,0.98126
60506,0,0.97358
60507,0,0.93722
60508,0,0.90531
60509,0,0.96799
60510,0,0.90485
60511,0,0.96956
60512,0,0.95594
60513,0,0.98169
60514,0,0.98266
60515,0,0.93269
60516,0,0.91316
60517,0,0.51998
60518,0,0.95824
60519,0,0.95295
60520,0,0.99353
60521,0,0.95606
60522,0,0.8265
60523,0,0.9457
60524,0,0.97762
60525,0,0.68364
60526,0,0.61071
60527,0,0.99306
60528,0,0.77118
60529,0,0.85629
60530,0,0.85536
60531,0,0.95724
60532,0,0.75149
60533,0,0.89008
60534,0,0.96591
60535,0,0.96276
60536,0,0.96339
60537,0,0.98236
60538,1,0.56007
60539,0,0.75645
60540,0,0.98279
60541,0,0.98458
60542,0,0.98511
60543,0,0.9146
60544,0,0.97315
60545,0,0.92032
60546,0,0.94628
60547,0,0.9941
60548,0,0.64269
60549,0,0.98656
60550,0,0.98454
60551,0,0.99217
60552,0,0.73864
60553,0,0.91627
60554,0,0.88626
60555,0,0.78978
60556,0,0.96331
60557,0,0.94045
60558,0,0.94997
60559,0,0.75036
60560,0,0.98665
60561,0,0.96313
60562,0,0.92799
60563,0,0.98463
60564,0,0.91716
60565,1,0.57345
60566,0,0.75985
60567,0,0.96817
60568,0,0.99184
60569,0,0.82538
60570,0,0.98915
60571,0,0.96159
60572,0,0.99215
60573,0,0.97508
60574,0,0.97528
60575,0,0.55989
60576,1,0.51373
60577,0,0.97648
60578,0,0.96722
60579,0,0.84048
60580,0,0.86828
60581,0,0.96148
60582,0,0.98247
60583,0,0.5194
60584,0,0.67036
60585,0,0.91245
60586,0,0.98918
60587,0,0.99074
60588,0,0.91263
60589,0,0.92042
60590,0,0.91021
60591,0,0.99413
60592,0,0.99156
60593,0,0.95931
60594,0,0.93087
60595,0,0.97023
60596,0,0.98728
60597,0,0.95665
60598,0,0.89684
60599,0,0.96403
60600,0,0.81284
60601,0,0.88586
60602,0,0.99018
60603,0,0.94977
60604,0,0.59248
60605,0,0.95313
60606,0,0.94691
60607,0,0.98951
60608,0,0.94591
60609,1,0.5003
60610,0,0.93821
60611,0,0.94873
60612,0,0.96631
60613,0,0.99324
60614,0,0.67493
60615,0,0.90889
60616,0,0.98751
60617,0,0.99159
60618,0,0.95013
60619,0,0.97838
60620,0,0.91965
60621,0,0.96171
60622,1,0.55499
60623,0,0.98095
60624,0,0.98948
60625,0,0.91144
60626,0,0.99214
60627,0,0.99325
60628,0,0.99205
60629,0,0.99458
60630,0,0.98158
60631,0,0.96777
60632,0,0.98765
60633,0,0.97678
60634,0,0.98825
60635,0,0.91239
60636,0,0.99135
60637,0,0.98481
60638,0,0.97051
60639,0,0.89714
60640,0,0.97795
60641,0,0.88757
60642,0,0.91256
60643,0,0.97208
60644,0,0.91372
60645,0,0.97101
60646,0,0.9763
60647,0,0.81838
60648,0,0.94182
60649,0,0.94876
60650,0,0.98682
60651,0,0.95447
60652,0,0.93872
60653,0,0.98518
60654,0,0.98018
60655,0,0.9626
60656,0,0.96393
60657,0,0.97557
60658,0,0.95378
60659,0,0.97962
60660,0,0.94843
60661,0,0.90831
60662,0,0.96467
60663,0,0.97744
60664,0,0.77498
60665,0,0.99105
60666,0,0.90345
60667,0,0.98862
60668,0,0.97044
60669,0,0.8761
60670,0,0.9881
60671,0,0.94632
60672,0,0.88369
60673,0,0.97223
60674,0,0.57613
60675,0,0.92974
60676,0,0.96381
60677,0,0.92444
60678,0,0.9724
60679,0,0.97751
60680,0,0.8818
60681,0,0.95749
60682,0,0.95293
60683,0,0.98631
60684,0,0.99223
60685,1,0.57799
60686,0,0.95213
60687,0,0.96669
60688,1,0.56698
60689,0,0.94703
60690,0,0.98519
60691,1,0.56883
60692,0,0.97726
60693,0,0.96222
60694,0,0.93997
60695,0,0.95959
60696,0,0.89704
60697,0,0.84763
60698,0,0.98286
60699,0,0.96041
60700,0,0.97649
60701,0,0.98953
60702,0,0.96886
60703,0,0.98564
60704,0,0.9897
60705,0,0.61034
60706,0,0.91055
60707,0,0.95831
60708,0,0.98575
60709,0,0.97781
60710,0,0.94547
60711,0,0.97973
60712,0,0.9039
60713,0,0.93887
60714,0,0.93299
60715,0,0.96149
60716,0,0.98025
60717,0,0.91072
60718,0,0.98733
60719,0,0.70483
60720,0,0.86715
60721,0,0.95554
60722,0,0.85939
60723,0,0.96084
60724,0,0.99093
60725,0,0.95027
60726,0,0.94731
60727,0,0.97552
60728,0,0.95231
60729,0,0.98992
60730,0,0.92974
60731,0,0.73085
60732,0,0.95094
60733,0,0.98828
60734,0,0.95027
60735,0,0.89142
60736,0,0.98547
60737,0,0.84173
60738,0,0.97944
60739,0,0.9845
60740,0,0.93253
60741,0,0.53682
60742,0,0.94673
60743,0,0.9916
60744,0,0.99399
60745,0,0.84861
60746,0,0.95219
60747,0,0.81376
60748,0,0.9788
60749,0,0.9535
60750,0,0.98738
60751,0,0.98343
60752,0,0.93289
60753,0,0.92068
60754,0,0.93313
60755,0,0.97955
60756,0,0.98684
60757,0,0.96511
60758,0,0.98752
60759,0,0.99224
60760,0,0.96985
60761,0,0.9333
60762,0,0.98261
60763,0,0.99196
60764,0,0.98285
60765,0,0.98631
60766,0,0.70469
60767,0,0.98896
60768,0,0.97987
60769,0,0.98605
60770,0,0.86742
60771,1,0.54521
60772,0,0.99069
60773,1,0.57203
60774,0,0.94697
60775,0,0.94819
60776,0,0.90168
60777,1,0.56493
60778,0,0.97757
60779,0,0.80195
60780,0,0.96599
60781,0,0.97294
60782,0,0.84002
60783,0,0.96528
60784,0,0.99272
60785,0,0.94059
60786,0,0.88421
60787,0,0.95994
60788,0,0.98267
60789,0,0.98786
60790,0,0.99156
60791,0,0.9901
60792,1,0.55763
60793,0,0.98123
60794,0,0.96509
60795,0,0.94377
60796,0,0.97797
60797,0,0.91952
60798,0,0.92006
60799,0,0.97129
60800,0,0.95713
60801,0,0.97964
60802,0,0.96558
60803,0,0.99858
60804,0,0.97292
60805,0,0.89103
60806,0,0.95068
60807,0,0.97862
60808,0,0.86856
60809,0,0.97801
60810,0,0.91254
60811,0,0.96789
60812,0,0.8963
60813,0,0.97344
60814,0,0.94966
60815,0,0.77851
60816,1,0.63743
60817,1,0.63038
60818,0,0.98956
60819,0,0.88776
60820,0,0.94855
60821,0,0.98629
60822,0,0.7969
60823,0,0.95339
60824,1,0.59756
60825,0,0.9832
60826,0,0.94287
60827,0,0.9742
60828,0,0.92044
60829,0,0.98157
60830,0,0.99117
60831,0,0.89518
60832,0,0.58351
60833,0,0.98294
60834,0,0.96605
60835,0,0.84227
60836,0,0.97635
60837,0,0.92179
60838,0,0.97521
60839,0,0.95918
60840,0,0.97534
60841,0,0.97919
60842,0,0.99343
60843,0,0.9397
60844,0,0.93674
60845,0,0.92373
60846,0,0.95196
60847,0,0.85472
60848,0,0.91139
60849,0,0.99132
60850,0,0.9767
60851,0,0.97289
60852,0,0.99094
60853,0,0.88134
60854,0,0.97997
60855,0,0.95409
60856,0,0.92091
60857,0,0.94725
60858,0,0.9488
60859,0,0.96923
60860,0,0.57271
60861,0,0.9803
60862,0,0.98883
60863,0,0.92547
60864,0,0.95542
60865,1,0.59543
60866,0,0.9447
60867,0,0.94573
60868,0,0.92122
60869,0,0.97424
60870,0,0.98369
60871,0,0.99188
60872,1,0.67955
60873,0,0.9566
60874,0,0.98767
60875,0,0.84446
60876,0,0.9626
60877,0,0.92326
60878,0,0.99193
60879,0,0.94773
60880,0,0.99229
60881,0,0.94443
60882,0,0.89889
60883,0,0.77718
60884,0,0.82973
60885,0,0.94115
60886,0,0.96357
60887,0,0.5468
60888,0,0.98604
60889,0,0.9903
60890,0,0.93888
60891,0,0.90762
60892,0,0.98831
60893,0,0.93973
60894,0,0.95536
60895,0,0.74323
60896,0,0.99111
60897,0,0.91796
60898,0,0.98388
60899,0,0.84346
60900,0,0.95909
60901,0,0.9823
60902,0,0.95413
60903,0,0.97483
60904,0,0.93984
60905,0,0.9928
60906,0,0.92104
60907,0,0.95887
60908,0,0.90563
60909,0,0.92146
60910,0,0.96982
60911,0,0.92757
60912,0,0.97239
60913,0,0.98814
60914,0,0.95325
60915,0,0.9894
60916,0,0.64464
60917,0,0.93964
60918,0,0.96885
60919,0,0.99007
60920,0,0.87993
60921,0,0.97619
60922,0,0.97905
60923,0,0.92126
60924,0,0.99129
60925,0,0.99051
60926,0,0.95007
60927,0,0.9941
60928,0,0.92594
60929,0,0.90428
60930,0,0.82953
60931,0,0.98212
60932,0,0.90152
60933,0,0.99219
60934,0,0.97763
60935,0,0.9798
60936,0,0.91126
60937,0,0.71459
60938,0,0.96493
60939,0,0.71599
60940,0,0.92048
60941,0,0.96491
60942,0,0.92683
60943,0,0.9847
60944,0,0.98477
60945,0,0.94173
60946,0,0.96319
60947,0,0.92756
60948,0,0.93329
60949,0,0.96389
60950,0,0.90512
60951,0,0.94889
60952,0,0.95495
60953,0,0.9438
60954,0,0.92716
60955,0,0.75613
60956,0,0.97273
60957,0,0.95558
60958,0,0.93886
60959,0,0.98841
60960,1,0.618
60961,0,0.90473
60962,0,0.98231
60963,0,0.76643
60964,0,0.99486
60965,0,0.79583
60966,0,0.7975
60967,0,0.9432
60968,0,0.93684
60969,0,0.98929
60970,0,0.95547
60971,0,0.98089
60972,0,0.88184
60973,0,0.987
60974,0,0.82396
60975,0,0.97231
60976,0,0.90459
60977,0,0.93387
60978,0,0.99194
60979,0,0.91966
60980,1,0.63657
60981,0,0.94175
60982,0,0.9539
60983,0,0.98089
60984,0,0.97607
60985,0,0.96735
60986,0,0.95651
60987,0,0.98177
60988,0,0.9774
60989,0,0.92293
60990,0,0.97933
60991,0,0.9893
60992,0,0.85466
60993,0,0.95656
60994,0,0.90737
60995,0,0.92921
60996,0,0.97059
60997,0,0.99187
60998,0,0.94639
60999,0,0.98107
61000,1,0.5665
61001,0,0.84306
61002,0,0.83806
61003,0,0.99045
61004,0,0.93907
61005,0,0.98957
61006,0,0.98487
61007,0,0.86967
61008,0,0.94068
61009,0,0.96215
61010,0,0.96739
61011,0,0.96683
61012,0,0.98843
61013,0,0.97739
61014,0,0.73201
61015,0,0.92863
61016,0,0.89248
61017,0,0.98692
61018,0,0.96934
61019,0,0.97108
61020,0,0.94577
61021,0,0.98616
61022,0,0.96299
61023,0,0.86706
61024,0,0.98827
61025,0,0.97937
61026,0,0.98585
61027,0,0.96529
61028,0,0.99559
61029,0,0.97595
61030,0,0.96623
61031,0,0.96904
61032,0,0.98613
61033,1,0.56756
61034,0,0.94639
61035,0,0.96375
61036,0,0.98688
61037,0,0.93295
61038,0,0.95009
61039,0,0.97765
61040,1,0.54671
61041,0,0.98844
61042,0,0.80532
61043,0,0.99558
61044,0,0.97523
61045,0,0.98626
61046,0,0.98945
61047,0,0.94713
61048,0,0.97333
61049,0,0.96982
61050,0,0.98858
61051,0,0.9459
61052,0,0.98635
61053,0,0.95678
61054,0,0.83109
61055,0,0.97234
61056,0,0.83315
61057,1,0.56806
61058,0,0.97115
61059,0,0.97304
61060,0,0.95937
61061,0,0.98042
61062,0,0.95539
61063,0,0.92881
61064,1,0.54583
61065,0,0.99195
61066,0,0.99104
61067,0,0.944
61068,0,0.65553
61069,0,0.94957
61070,0,0.92884
61071,0,0.93178
61072,0,0.98719
61073,0,0.89843
61074,0,0.9675
61075,0,0.93193
61076,0,0.96537
61077,0,0.96478
61078,0,0.94296
61079,0,0.97565
61080,0,0.94068
61081,0,0.9795
61082,0,0.94507
61083,0,0.96384
61084,0,0.96481
61085,0,0.97228
61086,0,0.98546
61087,0,0.90469
61088,0,0.95069
61089,0,0.98035
61090,0,0.98491
61091,0,0.94369
61092,0,0.9742
61093,0,0.95841
61094,0,0.90002
61095,0,0.74769
61096,0,0.9613
61097,0,0.93031
61098,0,0.99777
61099,0,0.85281
61100,0,0.98202
61101,0,0.99171
61102,0,0.96772
61103,0,0.96919
61104,0,0.99273
61105,0,0.89647
61106,0,0.61478
61107,0,0.93812
61108,0,0.948
61109,0,0.93704
61110,0,0.9193
61111,0,0.97659
61112,0,0.9687
61113,0,0.82075
61114,0,0.97972
61115,1,0.59031
61116,0,0.79881
61117,0,0.97209
61118,0,0.97655
61119,0,0.99702
61120,0,0.96316
61121,1,0.73657
61122,0,0.99684
61123,0,0.93134
61124,0,0.95693
61125,0,0.97774
61126,0,0.95253
61127,1,0.5118
61128,0,0.98626
61129,0,0.98072
61130,0,0.95824
61131,0,0.95424
61132,0,0.98105
61133,0,0.87747
61134,0,0.93582
61135,0,0.99257
61136,0,0.98142
61137,0,0.95546
61138,0,0.79626
61139,0,0.9938
61140,0,0.97625
61141,0,0.97195
61142,0,0.98924
61143,0,0.98706
61144,0,0.98336
61145,0,0.89152
61146,0,0.9662
61147,0,0.88179
61148,0,0.69333
61149,0,0.94866
61150,0,0.68525
61151,0,0.97256
61152,0,0.97991
61153,0,0.98351
61154,1,0.6549
61155,0,0.98487
61156,0,0.97524
61157,0,0.75702
61158,0,0.93519
61159,0,0.99305
61160,0,0.51323
61161,0,0.87598
61162,0,0.94815
61163,0,0.90551
61164,0,0.90839
61165,0,0.98577
61166,0,0.93691
61167,0,0.99272
61168,0,0.82929
61169,0,0.96383
61170,0,0.68949
61171,0,0.98598
61172,0,0.54835
61173,0,0.993
61174,0,0.95123
61175,0,0.82738
61176,0,0.89286
61177,0,0.90773
61178,0,0.96172
61179,0,0.97459
61180,0,0.96224
61181,0,0.98556
61182,0,0.98706
61183,0,0.86859
61184,0,0.99257
61185,0,0.90227
61186,0,0.9784
61187,1,0.57594
61188,0,0.96117
61189,0,0.98578
61190,0,0.96971
61191,0,0.73298
61192,0,0.83969
61193,0,0.70232
61194,0,0.86213
61195,0,0.61147
61196,0,0.9864
61197,0,0.79745
61198,0,0.88843
61199,0,0.97515
61200,0,0.99493
61201,0,0.90614
61202,0,0.98012
61203,0,0.962
61204,1,0.57258
61205,0,0.94413
61206,0,0.95964
61207,0,0.92186
61208,0,0.91272
61209,1,0.60111
61210,0,0.98992
61211,0,0.99262
61212,0,0.95035
61213,0,0.89951
61214,0,0.96556
61215,0,0.9681
61216,0,0.88718
61217,0,0.9904
61218,0,0.94301
61219,0,0.64814
61220,0,0.95967
61221,0,0.97971
61222,0,0.90075
61223,0,0.98997
61224,0,0.98484
61225,0,0.83371
61226,0,0.98237
61227,0,0.97033
61228,0,0.97188
61229,0,0.89672
61230,0,0.98702
61231,0,0.93025
61232,0,0.93081
61233,0,0.98895
61234,0,0.91424
61235,0,0.97945
61236,0,0.98728
61237,1,0.65969
61238,0,0.75174
61239,0,0.97655
61240,0,0.98009
61241,0,0.92897
61242,0,0.98237
61243,0,0.95345
61244,0,0.91652
61245,0,0.98225
61246,0,0.95687
61247,0,0.98556
61248,0,0.80945
61249,0,0.98889
61250,0,0.97896
61251,0,0.9865
61252,0,0.90303
61253,0,0.97321
61254,0,0.87778
61255,0,0.98083
61256,0,0.96161
61257,0,0.97107
61258,0,0.77899
61259,0,0.98902
61260,0,0.96152
61261,0,0.73251
61262,0,0.97368
61263,1,0.51286
61264,0,0.97384
61265,0,0.98085
61266,0,0.87085
61267,0,0.98013
61268,0,0.94526
61269,0,0.98785
61270,0,0.97977
61271,0,0.98412
61272,0,0.97638
61273,0,0.97112
61274,0,0.96189
61275,0,0.93588
61276,0,0.98492
61277,0,0.91797
61278,0,0.97416
61279,0,0.95077
61280,0,0.98935
61281,0,0.90397
61282,0,0.95361
61283,0,0.9732
61284,0,0.96492
61285,0,0.97629
61286,0,0.99053
61287,0,0.97199
61288,0,0.98031
61289,0,0.91617
61290,1,0.63543
61291,0,0.99288
61292,0,0.96299
61293,0,0.96567
61294,0,0.9902
61295,0,0.96649
61296,0,0.96901
61297,0,0.98973
61298,0,0.98052
61299,0,0.95836
61300,1,0.61456
61301,1,0.5922
61302,0,0.95727
61303,0,0.98581
61304,1,0.6646
61305,0,0.88967
61306,0,0.97931
61307,0,0.99149
61308,0,0.97331
61309,0,0.98273
61310,0,0.97677
61311,0,0.92373
61312,0,0.89872
61313,0,0.94545
61314,0,0.98607
61315,0,0.88354
61316,0,0.93262
61317,0,0.95011
61318,0,0.85382
61319,0,0.80885
61320,0,0.9435
61321,0,0.99539
61322,0,0.97252
61323,0,0.84514
61324,0,0.98244
61325,0,0.98074
61326,0,0.98907
61327,0,0.93749
61328,0,0.99048
61329,0,0.93459
61330,0,0.94862
61331,0,0.96762
61332,0,0.98272
61333,0,0.94414
61334,0,0.96286
61335,0,0.95418
61336,0,0.98519
61337,0,0.78834
61338,0,0.91878
61339,0,0.97347
61340,0,0.99164
61341,0,0.96791
61342,1,0.62284
61343,0,0.91302
61344,0,0.98786
61345,0,0.90819
61346,0,0.98337
61347,0,0.97397
61348,0,0.98782
61349,0,0.96372
61350,0,0.98273
61351,0,0.99333
61352,0,0.98703
61353,0,0.99194
61354,0,0.98809
61355,0,0.82916
61356,0,0.95108
61357,0,0.93498
61358,0,0.98926
61359,0,0.96294
61360,0,0.98634
61361,0,0.98146
61362,0,0.98849
61363,0,0.98506
61364,0,0.98932
61365,0,0.95226
61366,0,0.94856
61367,0,0.96769
61368,0,0.94333
61369,0,0.89353
61370,0,0.82998
61371,0,0.86659
61372,0,0.87259
61373,0,0.65258
61374,0,0.97953
61375,0,0.93073
61376,0,0.93994
61377,0,0.96225
61378,0,0.98257
61379,0,0.98942
61380,0,0.99223
61381,0,0.93381
61382,0,0.9853
61383,0,0.98412
61384,0,0.96969
61385,0,0.96406
61386,0,0.9255
61387,0,0.99119
61388,0,0.66723
61389,0,0.96208
61390,0,0.98219
61391,0,0.92089
61392,0,0.95662
61393,0,0.94665
61394,0,0.96595
61395,0,0.99746
61396,0,0.98882
61397,0,0.98577
61398,0,0.96738
61399,0,0.91282
61400,0,0.9671
61401,0,0.95555
61402,0,0.98307
61403,0,0.96738
61404,0,0.98805
61405,1,0.51122
61406,0,0.94172
61407,0,0.94952
61408,0,0.98519
61409,0,0.9824
61410,0,0.96589
61411,0,0.93359
61412,0,0.98064
61413,0,0.97189
61414,0,0.95492
61415,0,0.96563
61416,0,0.95104
61417,0,0.95655
61418,0,0.97455
61419,0,0.98181
61420,0,0.98123
61421,0,0.97091
61422,0,0.93694
61423,0,0.98559
61424,0,0.99334
61425,0,0.67979
61426,0,0.94086
61427,0,0.9811
61428,0,0.98618
61429,0,0.94343
61430,0,0.93848
61431,0,0.99268
61432,0,0.97295
61433,0,0.98142
61434,0,0.9579
61435,1,0.70029
61436,0,0.98416
61437,0,0.97397
61438,0,0.9794
61439,0,0.98169
61440,0,0.87246
61441,0,0.98161
61442,0,0.97508
61443,0,0.98389
61444,0,0.95013
61445,0,0.98933
61446,0,0.96863
61447,0,0.89498
61448,0,0.96064
61449,0,0.96732
61450,0,0.64792
61451,0,0.98654
61452,0,0.95258
61453,0,0.9563
61454,0,0.87397
61455,0,0.99267
61456,0,0.96089
61457,0,0.96529
61458,0,0.86846
61459,0,0.98917
61460,0,0.93532
61461,0,0.97853
61462,0,0.97892
61463,0,0.98016
61464,0,0.98151
61465,0,0.93569
61466,0,0.96656
61467,0,0.98087
61468,0,0.9851
61469,0,0.95352
61470,0,0.96683
61471,0,0.94324
61472,0,0.97068
61473,0,0.98092
61474,0,0.83157
61475,0,0.96555
61476,0,0.95384
61477,0,0.72298
61478,0,0.98112
61479,0,0.97086
61480,0,0.94945
61481,0,0.99629
61482,1,0.65141
61483,0,0.92972
61484,0,0.97728
61485,0,0.97813
61486,0,0.97719
61487,0,0.63557
61488,0,0.9902
61489,0,0.943
61490,0,0.99231
61491,1,0.6719
61492,0,0.98469
61493,0,0.861
61494,0,0.82999
61495,1,0.69208
61496,0,0.92189
61497,0,0.89106
61498,0,0.98602
61499,0,0.98681
61500,0,0.94404
61501,0,0.99272
61502,0,0.99087
61503,0,0.98925
61504,0,0.9899
61505,0,0.99341
61506,0,0.98182
61507,0,0.89118
61508,0,0.97412
61509,0,0.97373
61510,0,0.97145
61511,0,0.85437
61512,0,0.99133
61513,0,0.92701
61514,0,0.94122
61515,0,0.98795
61516,0,0.92628
61517,0,0.9349
61518,0,0.96952
61519,0,0.85837
61520,0,0.98247
61521,0,0.99568
61522,0,0.89113
61523,0,0.8955
61524,0,0.56549
61525,0,0.99444
61526,0,0.94134
61527,1,0.63385
61528,0,0.93968
61529,0,0.95746
61530,0,0.97695
61531,0,0.75844
61532,0,0.95659
61533,0,0.81434
61534,0,0.81556
61535,0,0.9555
61536,0,0.86389
61537,0,0.69545
61538,0,0.98423
61539,0,0.94965
61540,0,0.96387
61541,0,0.9393
61542,0,0.97866
61543,0,0.9817
61544,0,0.99182
61545,0,0.90407
61546,0,0.97133
61547,0,0.95367
61548,0,0.98877
61549,0,0.9696
61550,0,0.92067
61551,0,0.89676
61552,0,0.95093
61553,0,0.98005
61554,0,0.78448
61555,0,0.86188
61556,0,0.91896
61557,0,0.97686
61558,0,0.98129
61559,0,0.96344
61560,0,0.9373
61561,0,0.91753
61562,0,0.80814
61563,0,0.9914
61564,0,0.96481
61565,0,0.97914
61566,0,0.96594
61567,0,0.97976
61568,0,0.98261
61569,0,0.97432
61570,0,0.96601
61571,0,0.97325
61572,0,0.9811
61573,0,0.95477
61574,0,0.96094
61575,0,0.92775
61576,0,0.83661
61577,0,0.97686
61578,0,0.52986
61579,0,0.89031
61580,1,0.60837
61581,0,0.9686
61582,0,0.92854
61583,0,0.96596
61584,0,0.91211
61585,0,0.98321
61586,0,0.98675
61587,0,0.85274
61588,0,0.99228
61589,0,0.93513
61590,0,0.9783
61591,1,0.51133
61592,0,0.86951
61593,0,0.81463
61594,0,0.98349
61595,0,0.95066
61596,0,0.98821
61597,0,0.93568
61598,0,0.96763
61599,0,0.61268
61600,0,0.73425
61601,0,0.92476
61602,0,0.94754
61603,0,0.99278
61604,0,0.97868
61605,0,0.95986
61606,0,0.98482
61607,0,0.90714
61608,0,0.97891
61609,0,0.97737
61610,0,0.98886
61611,1,0.65621
61612,0,0.95103
61613,0,0.91564
61614,0,0.875
61615,0,0.96252
61616,0,0.98079
61617,0,0.94668
61618,0,0.96932
61619,0,0.97061
61620,0,0.97053
61621,0,0.9773
61622,0,0.94227
61623,0,0.85126
61624,0,0.99174
61625,0,0.93942
61626,0,0.98649
61627,0,0.97944
61628,1,0.69001
61629,0,0.98938
61630,0,0.99223
61631,0,0.94284
61632,0,0.94659
61633,0,0.97421
61634,0,0.98015
61635,0,0.96808
61636,0,0.9379
61637,0,0.97728
61638,0,0.98598
61639,0,0.9503
61640,0,0.95526
61641,0,0.51032
61642,0,0.9773
61643,0,0.52874
61644,0,0.98425
61645,0,0.9955
61646,0,0.9823
61647,0,0.96833
61648,0,0.99394
61649,0,0.99035
61650,0,0.72804
61651,0,0.78666
61652,0,0.86985
61653,0,0.91441
61654,0,0.9778
61655,0,0.93472
61656,0,0.90492
61657,0,0.94399
61658,0,0.98856
61659,0,0.88229
61660,0,0.99069
61661,0,0.9661
61662,0,0.97045
61663,0,0.95275
61664,0,0.99507
61665,0,0.9679
61666,0,0.98247
61667,0,0.96496
61668,0,0.91096
61669,0,0.95261
61670,0,0.92914
61671,0,0.98803
61672,0,0.914
61673,0,0.97296
61674,0,0.77142
61675,0,0.94002
61676,0,0.95386
61677,0,0.79887
61678,1,0.57898
61679,0,0.98508
61680,0,0.98929
61681,0,0.85641
61682,0,0.96003
61683,0,0.96359
61684,0,0.98989
61685,0,0.91205
61686,0,0.98418
61687,0,0.96928
61688,0,0.96886
61689,0,0.96417
61690,0,0.99234
61691,0,0.83458
61692,0,0.96125
61693,0,0.93024
61694,0,0.97396
61695,0,0.95085
61696,0,0.95845
61697,0,0.97697
61698,0,0.91627
61699,0,0.98305
61700,1,0.54026
61701,0,0.9599
61702,0,0.92324
61703,0,0.87356
61704,0,0.96583
61705,0,0.97024
61706,0,0.96966
61707,0,0.99166
61708,0,0.90741
61709,0,0.97232
61710,0,0.9847
61711,0,0.75703
61712,1,0.69798
61713,0,0.90102
61714,0,0.98935
61715,0,0.96261
61716,1,0.58568
61717,0,0.98825
61718,0,0.93619
61719,1,0.64035
61720,0,0.97839
61721,0,0.96
61722,0,0.98696
61723,0,0.93892
61724,0,0.95206
61725,0,0.97665
61726,0,0.9638
61727,0,0.94108
61728,0,0.98241
61729,0,0.89578
61730,0,0.91862
61731,0,0.99135
61732,0,0.97127
61733,0,0.98682
61734,0,0.985
61735,1,0.63566
61736,0,0.99205
61737,0,0.95526
61738,0,0.98149
61739,0,0.88398
61740,0,0.92181
61741,0,0.94204
61742,0,0.98559
61743,0,0.99012
61744,0,0.93631
61745,0,0.99122
61746,0,0.95885
61747,0,0.98786
61748,0,0.93283
61749,0,0.87592
61750,0,0.96661
61751,0,0.97192
61752,0,0.96491
61753,0,0.93742
61754,0,0.98053
61755,0,0.95568
61756,0,0.98568
61757,0,0.98887
61758,0,0.96712
61759,0,0.98155
61760,0,0.9864
61761,0,0.98318
61762,0,0.92207
61763,0,0.8116
61764,0,0.96001
61765,1,0.52582
61766,0,0.96665
61767,0,0.96558
61768,0,0.90392
61769,0,0.9552
61770,0,0.98745
61771,0,0.90199
61772,0,0.96707
61773,0,0.91504
61774,0,0.96202
61775,0,0.97067
61776,0,0.76683
61777,0,0.97209
61778,1,0.57881
61779,0,0.96127
61780,0,0.97752
61781,0,0.95947
61782,0,0.95496
61783,0,0.97264
61784,0,0.9646
61785,0,0.90328
61786,0,0.95202
61787,0,0.90512
61788,0,0.98306
61789,0,0.98831
61790,0,0.88934
61791,0,0.79904
61792,0,0.98366
61793,0,0.82914
61794,0,0.94061
61795,0,0.97675
61796,0,0.98195
61797,0,0.73207
61798,0,0.87763
61799,0,0.90618
61800,0,0.88622
61801,0,0.96549
61802,0,0.98559
61803,0,0.93511
61804,0,0.98354
61805,0,0.96625
61806,0,0.98867
61807,0,0.98608
61808,0,0.94376
61809,0,0.98978
61810,0,0.98049
61811,0,0.94384
61812,0,0.96134
61813,0,0.93473
61814,0,0.96879
61815,0,0.95853
61816,0,0.96558
61817,0,0.96549
61818,0,0.9465
61819,0,0.90239
61820,0,0.98899
61821,1,0.6536
61822,0,0.9522
61823,0,0.94462
61824,0,0.97725
61825,0,0.98144
61826,0,0.94189
61827,0,0.96705
61828,0,0.97759
61829,0,0.95662
61830,0,0.91352
61831,0,0.9967
61832,0,0.62008
61833,0,0.99195
61834,0,0.99303
61835,0,0.95255
61836,0,0.96268
61837,0,0.96554
61838,0,0.98868
61839,0,0.94924
61840,0,0.94716
61841,0,0.98553
61842,0,0.93484
61843,0,0.78136
61844,0,0.99038
61845,0,0.89423
61846,0,0.97235
61847,0,0.9611
61848,0,0.94173
61849,1,0.51165
61850,0,0.98972
61851,0,0.98069
61852,0,0.98931
61853,0,0.90427
61854,1,0.68597
61855,0,0.89904
61856,1,0.56343
61857,0,0.94733
61858,0,0.86129
61859,0,0.98149
61860,0,0.98502
61861,0,0.86772
61862,0,0.86333
61863,0,0.92947
61864,0,0.87201
61865,0,0.98164
61866,0,0.98974
61867,0,0.94605
61868,0,0.9785
61869,0,0.96139
61870,0,0.86449
61871,0,0.98469
61872,0,0.74058
61873,0,0.78624
61874,0,0.98626
61875,0,0.93021
61876,0,0.9881
61877,0,0.98727
61878,0,0.94847
61879,0,0.99059
61880,0,0.94217
61881,0,0.98215
61882,0,0.97008
61883,0,0.97912
61884,0,0.93069
